0.999	1.182764613031	26	31	-0.00055019642589971	0.0019685075909797	757.291	0.	0.
0.999	1.2312538740598	25	32	-0.00059679948925988	0.0021541330347731	718.044	0.	0.007751937984496124
0.999	1.2800043804702	24	34	-0.00061568651313073	0.0022640888219095	676.837	0.	0.015503875968992248
0.999	1.329017539773	23	35	-0.00061593344240312	0.0023142945700706	651.344	0.	0.023255813953488372
0.999	1.3782947670618	22	36	-0.00060364133264739	0.0023198187570662	644.761	0.	0.031007751937984496
0.999	1.4278374850548	21	38	-0.00058307249473879	0.0022925005632363	673.898	0.	0.03875968992248062
0.999	1.477647124135	21	39	-0.00055725220834987	0.0022414476390018	692.593	0.	0.046511627906976744
0.999	1.527725122392	20	41	-0.00052833893577576	0.0021736659081547	919.337	0.	0.05426356589147287
0.999	1.5780729256633	19	42	-0.00049787058055831	0.002094554273473	844.591	0.	0.06201550387596899
0.999	1.6286919875763	19	44	-0.00046693543434515	0.002008216495459	813.748	0.	0.06976744186046512
0.999	1.67958376959	18	42	-0.00043629387973955	0.0019177698537481	742.299	0.	0.07751937984496124
0.999	1.7307497410372	17	41	-0.00040646642311691	0.0018255610632958	708.374	0.	0.08527131782945736
0.999	1.7821913791673	17	39	-0.00037779801919158	0.0017333387214377	659.571	0.	0.09302325581395349
0.999	1.8339101691884	16	38	-0.00035050540812639	0.0016423881725131	628.805	0.	0.10077519379844961
0.999	1.8859076043105	16	37	-0.0003247121336461	0.0015536365588415	781.537	0.	0.10852713178294573
0.999	1.9381851857887	16	36	-0.00030047449626284	0.001467734890488	701.267	0.	0.11627906976744186
0.999	1.9907444229663	15	35	-0.00027780084458787	0.0013851220254172	609.411	0.	0.12403100775193798
0.999	2.0435868333184	15	34	-0.00025666590304595	0.0013060745845269	558.254	0.	0.13178294573643412
0.999	2.0967139424959	15	33	-0.00023702139810385	0.0012307458734462	517.451	0.	0.13953488372093023
0.999	2.1501272843695	14	33	-0.00021880392674918	0.0011591962209553	515.923	0.	0.14728682170542637
0.999	2.2038284010738	14	32	-0.00020194075040897	0.0010914165680973	490.392	0.	0.15503875968992248
0.999	2.2578188430521	14	31	-0.00018635403023129	0.0010273468656167	600.083	0.	0.16279069767441862
0.999	2.3121001691008	13	30	-0.00017196389923718	0.0009668902926203	547.865	0.	0.17054263565891473
0.999	2.3666739464149	13	30	-0.00015869065710621	0.00090992428888277	496.867	0.	0.17829457364341086
0.999	2.4215417506326	13	29	-0.00014645630539493	0.00085630902739589	450.082	0.	0.18604651162790697
0.999	2.4767051658816	13	29	-0.00013518559613481	0.00080589396475332	435.491	0.	0.1937984496124031
0.999	2.532165784824	12	28	-0.00012480671285767	0.00075852276903606	395.303	0.	0.20155038759689922
0.999	2.5879252087029	12	28	-0.00011525168308175	0.000714037101841	494.859	0.	0.20930232558139536
0.999	2.6439850473885	12	27	-0.00010645659023097	0.00067227939150675	467.712	0.	0.21705426356589147
0.999	2.7003469194242	12	27	-0.000098361644246277	0.00063309491860939	429.938	0.	0.2248062015503876
0.999	2.7570124520737	12	26	-0.000090911147993539	0.00059633327596043	388.535	0.	0.23255813953488372
0.999	2.8139832813682	11	26	-0.000084053392029886	0.00056184942546311	370.582	0.	0.24031007751937986
0.999	2.871261052153	11	25	-0.000077740501349893	0.00052950436626257	335.687	0.	0.24806201550387597
0.999	2.9288474181354	11	25	-0.000071928249546698	0.00049916557720624	416.343	0.	0.2558139534883721
0.999	2.9867440419325	11	25	-0.000066575855977433	0.00047070721829246	415.994	0.	0.26356589147286824
0.999	3.0449525951189	11	24	-0.000061645773195391	0.00044401020513854	372.138	0.	0.2713178294573643
0.999	3.1034747582752	11	24	-0.000057103472466763	0.00041896216238902	348.399	0.	0.27906976744186046
0.999	3.1623122210366	10	23	-0.000052917232033209	0.0003954572776137	313.544	0.	0.2868217054263566
0.999	3.2214666821413	10	23	-0.000049057931932213	0.0003733961206681	304.455	0.	0.29457364341085274
0.999	3.2809398494799	10	23	-0.000045498856610843	0.00035268539289361	363.968	0.	0.3023255813953488
0.999	3.3407334401447	10	23	-0.000042215508282537	0.00033323767023108	359.842	0.	0.31007751937984496
0.999	3.400849180479	10	22	-0.000039185430661103	0.00031497111788379	334.99	0.	0.3178294573643411
0.999	3.4612888061273	10	22	-0.00003638804395966	0.00029780920419423	313.214	0.	0.32558139534883723
0.999	3.5220540620848	10	22	-0.000033804491102355	0.00028168040144342	295.084	0.	0.3333333333333333
0.999	3.5831467027488	10	21	-0.000031417494953149	0.00026651790041213	274.381	0.	0.34108527131782945
0.999	3.6445684919684	9	21	-0.000029211226174311	0.00025225932995128	318.607	0.	0.3488372093023256
